Sales,Date,Region
1581.0,2020-10-31,North
1665.0,2020-11-01,North
1551.0,2020-11-01,South
1770.0,2020-11-01,East
1593.0,2020-11-01,West
1740.0,2020-11-02,East
1686.0,2020-11-02,West
1734.0,2020-11-02,North
1500.0,2020-11-02,South
1551.0,2020-11-03,North
1752.0,2020-11-03,South
1746.0,2020-11-03,East
1581.0,2020-11-03,West
1506.0,2020-11-04,West
1773.0,2020-11-04,North
1788.0,2020-11-04,South
1545.0,2020-11-04,East
1686.0,2020-11-05,East
1539.0,2020-11-05,West
1644.0,2020-11-05,North
1605.0,2020-11-05,South
1725.0,2020-11-06,North
1599.0,2020-11-06,South
1659.0,2020-11-06,East
1575.0,2020-11-06,West
1653.0,2020-11-07,North
1641.0,2020-11-07,South
1587.0,2020-11-07,East
1758.0,2020-11-07,West
1734.0,2020-11-08,West
1581.0,2020-11-08,East
1695.0,2020-11-08,South
1785.0,2020-11-08,North
1788.0,2020-11-09,North
1593.0,2020-11-09,South
1593.0,2020-11-09,East
1512.0,2020-11-09,West
1638.0,2020-11-10,West
1638.0,2020-11-10,North
1734.0,2020-11-10,South
1695.0,2020-11-10,East
1533.0,2020-11-11,South
1731.0,2020-11-11,East
1695.0,2020-11-11,North
1689.0,2020-11-11,West
1515.0,2020-11-12,West
1686.0,2020-11-12,East
1596.0,2020-11-12,South
1713.0,2020-11-12,North
1581.0,2020-11-13,North
1521.0,2020-11-13,South
1677.0,2020-11-13,East
1635.0,2020-11-13,West
1602.0,2020-11-14,East
1557.0,2020-11-14,West
1749.0,2020-11-14,North
1542.0,2020-11-14,South
1686.0,2020-11-15,North
1638.0,2020-11-15,South
1794.0,2020-11-15,East
1659.0,2020-11-15,West
1725.0,2020-11-16,West
1773.0,2020-11-16,North
1671.0,2020-11-16,South
1626.0,2020-11-16,East
1734.0,2020-11-17,East
1530.0,2020-11-17,West
1686.0,2020-11-17,North
1521.0,2020-11-17,South
1698.0,2020-11-18,North
1770.0,2020-11-18,South
1752.0,2020-11-18,East
1662.0,2020-11-18,West
1566.0,2020-11-19,North
1590.0,2020-11-19,South
1635.0,2020-11-19,East
1698.0,2020-11-19,West
1524.0,2020-11-20,West
1527.0,2020-11-20,East
1653.0,2020-11-20,South
1683.0,2020-11-20,North
1593.0,2020-11-21,North
1656.0,2020-11-21,South
1623.0,2020-11-21,East
1638.0,2020-11-21,West
1725.0,2020-11-22,West
1596.0,2020-11-22,North
1575.0,2020-11-22,South
1656.0,2020-11-22,East
1641.0,2020-11-23,East
1632.0,2020-11-23,West
1767.0,2020-11-23,North
1650.0,2020-11-23,South
1602.0,2020-11-24,North
1632.0,2020-11-24,South
1743.0,2020-11-24,East
1617.0,2020-11-24,West
1725.0,2020-11-25,North
1761.0,2020-11-25,South
1791.0,2020-11-25,East
1620.0,2020-11-25,West
1743.0,2020-11-26,West
1665.0,2020-11-26,East
1770.0,2020-11-26,North
1791.0,2020-11-26,South
1632.0,2020-11-27,North
1587.0,2020-11-27,South
1680.0,2020-11-27,East
1656.0,2020-11-27,West
1746.0,2020-11-28,North
1599.0,2020-11-28,South
1719.0,2020-11-28,East
1794.0,2020-11-28,West
1740.0,2020-11-29,West
1647.0,2020-11-29,East
1557.0,2020-11-29,South
1758.0,2020-11-29,North
1635.0,2020-11-30,North
1584.0,2020-11-30,South
1614.0,2020-11-30,East
1749.0,2020-11-30,West
1656.0,2020-12-01,West
1587.0,2020-12-01,North
1719.0,2020-12-01,South
1620.0,2020-12-01,East
1548.0,2020-12-02,West
1737.0,2020-12-02,East
1755.0,2020-12-02,South
1554.0,2020-12-02,North
1788.0,2020-12-03,West
1572.0,2020-12-03,North
1560.0,2020-12-03,South
1746.0,2020-12-03,East
1518.0,2020-12-04,East
1773.0,2020-12-04,West
1638.0,2020-12-04,North
1626.0,2020-12-04,South
1524.0,2020-12-05,West
1722.0,2020-12-05,East
1614.0,2020-12-05,South
1707.0,2020-12-05,North
1560.0,2020-12-06,North
1617.0,2020-12-06,South
1566.0,2020-12-06,East
1515.0,2020-12-06,West
1596.0,2020-12-07,East
1671.0,2020-12-07,West
1509.0,2020-12-07,North
1545.0,2020-12-07,South
1686.0,2020-12-08,North
1785.0,2020-12-08,South
1800.0,2020-12-08,East
1590.0,2020-12-08,West
1665.0,2020-12-09,West
1788.0,2020-12-09,North
1788.0,2020-12-09,South
1584.0,2020-12-09,East
1569.0,2020-12-10,East
1533.0,2020-12-10,West
1620.0,2020-12-10,North
1725.0,2020-12-10,South
1503.0,2020-12-11,North
1713.0,2020-12-11,South
1650.0,2020-12-11,East
1776.0,2020-12-11,West
1629.0,2020-12-12,North
1662.0,2020-12-12,South
1623.0,2020-12-12,East
1590.0,2020-12-12,West
1530.0,2020-12-13,West
1683.0,2020-12-13,East
1647.0,2020-12-13,South
1650.0,2020-12-13,North
1746.0,2020-12-14,North
1551.0,2020-12-14,South
1548.0,2020-12-14,East
1767.0,2020-12-14,West
1596.0,2020-12-15,West
1785.0,2020-12-15,North
1734.0,2020-12-15,South
1578.0,2020-12-15,East
1614.0,2020-12-16,West
1581.0,2020-12-16,East
1779.0,2020-12-16,North
1770.0,2020-12-16,South
1506.0,2020-12-17,North
1533.0,2020-12-17,South
1677.0,2020-12-17,East
1737.0,2020-12-17,West
1653.0,2020-12-18,West
1635.0,2020-12-18,North
1800.0,2020-12-18,South
1794.0,2020-12-18,East
1650.0,2020-12-19,West
1575.0,2020-12-19,East
1674.0,2020-12-19,South
1719.0,2020-12-19,North
1563.0,2020-12-20,West
1707.0,2020-12-20,North
1692.0,2020-12-20,South
1614.0,2020-12-20,East
1599.0,2020-12-21,East
1686.0,2020-12-21,West
1575.0,2020-12-21,North
1506.0,2020-12-21,South
1566.0,2020-12-22,West
1722.0,2020-12-22,East
1518.0,2020-12-22,North
1677.0,2020-12-22,South
1677.0,2020-12-23,North
1542.0,2020-12-23,South
1785.0,2020-12-23,East
1671.0,2020-12-23,West
1668.0,2020-12-24,West
1725.0,2020-12-24,North
1506.0,2020-12-24,South
1563.0,2020-12-24,East
1782.0,2020-12-25,North
1557.0,2020-12-25,South
1797.0,2020-12-25,East
1563.0,2020-12-25,West
1698.0,2020-12-26,East
1737.0,2020-12-26,West
1554.0,2020-12-26,North
1650.0,2020-12-26,South
1734.0,2020-12-27,South
1770.0,2020-12-27,East
1770.0,2020-12-27,North
1524.0,2020-12-27,West
1683.0,2020-12-28,West
1758.0,2020-12-28,East
1536.0,2020-12-28,South
1725.0,2020-12-28,North
1518.0,2020-12-29,North
1677.0,2020-12-29,South
1614.0,2020-12-29,East
1767.0,2020-12-29,West
1524.0,2020-12-30,North
1530.0,2020-12-30,South
1584.0,2020-12-30,East
1791.0,2020-12-30,West
1650.0,2020-12-31,West
1770.0,2020-12-31,East
1698.0,2020-12-31,South
1740.0,2020-12-31,North
1536.0,2021-01-01,North
1542.0,2021-01-01,South
1671.0,2021-01-01,East
1752.0,2021-01-01,West
1794.0,2021-01-02,North
1620.0,2021-01-02,South
1584.0,2021-01-02,East
1503.0,2021-01-02,West
1722.0,2021-01-03,West
1677.0,2021-01-03,East
1758.0,2021-01-03,North
1578.0,2021-01-03,South
1590.0,2021-01-04,North
1785.0,2021-01-04,South
1731.0,2021-01-04,East
1686.0,2021-01-04,West
1536.0,2021-01-05,North
1578.0,2021-01-05,South
1683.0,2021-01-05,East
1608.0,2021-01-05,West
1743.0,2021-01-06,South
1788.0,2021-01-06,West
1743.0,2021-01-06,North
1638.0,2021-01-06,East
1716.0,2021-01-07,North
1602.0,2021-01-07,South
1596.0,2021-01-07,East
1797.0,2021-01-07,West
1662.0,2021-01-08,East
1662.0,2021-01-08,North
1668.0,2021-01-08,South
1521.0,2021-01-08,West
1653.0,2021-01-09,West
1743.0,2021-01-09,East
1563.0,2021-01-09,North
1647.0,2021-01-09,South
1731.0,2021-01-10,North
1608.0,2021-01-10,South
1512.0,2021-01-10,East
1545.0,2021-01-10,West
1626.0,2021-01-11,West
1740.0,2021-01-11,North
1611.0,2021-01-11,South
1536.0,2021-01-11,East
1605.0,2021-01-12,West
1539.0,2021-01-12,East
1614.0,2021-01-12,North
1572.0,2021-01-12,South
1680.0,2021-01-13,West
1545.0,2021-01-13,North
1542.0,2021-01-13,South
1779.0,2021-01-13,East
1614.0,2021-01-14,East
1590.0,2021-01-14,West
1701.0,2021-01-14,North
1677.0,2021-01-14,South
2395.0,2021-01-15,West
2180.0,2021-01-15,East
2025.0,2021-01-15,North
2195.0,2021-01-15,South
2110.0,2021-01-16,North
2145.0,2021-01-16,South
2340.0,2021-01-16,East
2390.0,2021-01-16,West
2090.0,2021-01-17,West
2475.0,2021-01-17,North
2320.0,2021-01-17,South
2105.0,2021-01-17,East
2050.0,2021-01-18,North
2410.0,2021-01-18,South
2125.0,2021-01-18,East
2325.0,2021-01-18,West
2105.0,2021-01-19,South
2340.0,2021-01-19,East
2335.0,2021-01-19,North
2420.0,2021-01-19,West
2405.0,2021-01-20,West
2070.0,2021-01-20,East
2495.0,2021-01-20,South
2415.0,2021-01-20,North
2090.0,2021-01-21,North
2145.0,2021-01-21,South
2245.0,2021-01-21,East
2330.0,2021-01-21,West
2010.0,2021-01-22,East
2380.0,2021-01-22,West
2460.0,2021-01-22,North
2230.0,2021-01-22,South
2025.0,2021-01-23,North
2085.0,2021-01-23,South
2420.0,2021-01-23,East
2175.0,2021-01-23,West
2085.0,2021-01-24,West
2015.0,2021-01-24,North
2445.0,2021-01-24,South
2255.0,2021-01-24,East
2200.0,2021-01-25,East
2160.0,2021-01-25,West
2210.0,2021-01-25,North
2145.0,2021-01-25,South
2050.0,2021-01-26,North
2280.0,2021-01-26,South
2165.0,2021-01-26,East
2345.0,2021-01-26,West
2000.0,2021-01-27,North
2010.0,2021-01-27,South
2060.0,2021-01-27,East
2020.0,2021-01-27,West
2005.0,2021-01-28,West
2285.0,2021-01-28,East
2310.0,2021-01-28,South
2140.0,2021-01-28,North
2295.0,2021-01-29,North
2195.0,2021-01-29,South
2465.0,2021-01-29,East
2095.0,2021-01-29,West
2165.0,2021-01-30,West
2400.0,2021-01-30,North
2290.0,2021-01-30,South
2370.0,2021-01-30,East
2215.0,2021-01-31,East
2145.0,2021-01-31,West
2430.0,2021-01-31,North
2260.0,2021-01-31,South
2350.0,2021-02-01,North
2180.0,2021-02-01,South
2290.0,2021-02-01,East
2115.0,2021-02-01,West
2315.0,2021-02-02,North
2100.0,2021-02-02,South
2430.0,2021-02-02,East
2215.0,2021-02-02,West
2240.0,2021-02-03,West
2110.0,2021-02-03,East
2355.0,2021-02-03,South
2000.0,2021-02-03,North
2380.0,2021-02-04,North
2305.0,2021-02-04,South
2300.0,2021-02-04,East
2120.0,2021-02-04,West
2185.0,2021-02-05,North
2295.0,2021-02-05,South
2215.0,2021-02-05,East
2050.0,2021-02-05,West
2200.0,2021-02-06,West
2095.0,2021-02-06,East
2225.0,2021-02-06,North
2405.0,2021-02-06,South
2070.0,2021-02-07,North
2065.0,2021-02-07,South
2080.0,2021-02-07,East
2010.0,2021-02-07,West
2250.0,2021-02-08,West
2395.0,2021-02-08,North
2345.0,2021-02-08,South
2085.0,2021-02-08,East
2260.0,2021-02-09,West
2455.0,2021-02-09,East
2345.0,2021-02-09,South
2045.0,2021-02-09,North
2145.0,2021-02-10,West
2130.0,2021-02-10,North
2035.0,2021-02-10,South
2045.0,2021-02-10,East
2350.0,2021-02-11,South
2085.0,2021-02-11,East
2320.0,2021-02-11,North
2160.0,2021-02-11,West
2130.0,2021-02-12,West
2230.0,2021-02-12,East
2375.0,2021-02-12,North
2230.0,2021-02-12,South
2425.0,2021-02-13,North
2465.0,2021-02-13,South
2105.0,2021-02-13,East
2485.0,2021-02-13,West
2285.0,2021-02-14,East
2375.0,2021-02-14,West
2340.0,2021-02-14,North
2240.0,2021-02-14,South
2110.0,2021-02-15,North
2325.0,2021-02-15,South
2265.0,2021-02-15,East
2175.0,2021-02-15,West
2465.0,2021-02-16,West
2295.0,2021-02-16,North
2250.0,2021-02-16,South
2180.0,2021-02-16,East
2350.0,2021-02-17,East
2470.0,2021-02-17,West
2380.0,2021-02-17,North
2130.0,2021-02-17,South
2005.0,2021-02-18,North
2125.0,2021-02-18,South
2480.0,2021-02-18,East
2240.0,2021-02-18,West
2125.0,2021-02-19,North
2425.0,2021-02-19,South
2050.0,2021-02-19,East
2045.0,2021-02-19,West
2400.0,2021-02-20,West
2420.0,2021-02-20,East
2105.0,2021-02-20,South
2260.0,2021-02-20,North
2345.0,2021-02-21,North
2040.0,2021-02-21,South
2170.0,2021-02-21,East
2445.0,2021-02-21,West
2140.0,2021-02-22,West
2145.0,2021-02-22,North
2050.0,2021-02-22,South
2200.0,2021-02-22,East
2055.0,2021-02-23,East
2380.0,2021-02-23,West
2490.0,2021-02-23,North
2370.0,2021-02-23,South
2330.0,2021-02-24,North
2420.0,2021-02-24,South
2235.0,2021-02-24,East
2045.0,2021-02-24,West
2205.0,2021-02-25,North
2065.0,2021-02-25,South
2300.0,2021-02-25,East
2035.0,2021-02-25,West
2315.0,2021-02-26,West
2270.0,2021-02-26,East
2455.0,2021-02-26,North
2350.0,2021-02-26,South
2000.0,2021-02-27,North
2305.0,2021-02-27,South
2150.0,2021-02-27,East
2305.0,2021-02-27,West
2145.0,2021-02-28,North
2155.0,2021-02-28,South
2290.0,2021-02-28,East
2155.0,2021-02-28,West
2245.0,2021-03-01,West
2185.0,2021-03-01,East
2430.0,2021-03-01,South
2360.0,2021-03-01,North
2370.0,2021-03-02,North
2300.0,2021-03-02,South
2215.0,2021-03-02,East
2225.0,2021-03-02,West
2380.0,2021-03-03,West
2405.0,2021-03-03,North
2000.0,2021-03-03,South
2025.0,2021-03-03,East
2035.0,2021-03-04,West
2205.0,2021-03-04,East
2335.0,2021-03-04,South
2390.0,2021-03-04,North
2005.0,2021-03-05,West
2080.0,2021-03-05,North
2340.0,2021-03-05,South
2045.0,2021-03-05,East
2305.0,2021-03-06,East
2190.0,2021-03-06,West
2075.0,2021-03-06,North
2190.0,2021-03-06,South
2425.0,2021-03-07,West
2350.0,2021-03-07,East
2025.0,2021-03-07,South
2220.0,2021-03-07,North
2170.0,2021-03-08,North
2095.0,2021-03-08,South
2475.0,2021-03-08,East
2395.0,2021-03-08,West
2180.0,2021-03-09,East
2365.0,2021-03-09,West
2380.0,2021-03-09,North
2000.0,2021-03-09,South
2380.0,2021-03-10,North
2320.0,2021-03-10,South
2005.0,2021-03-10,East
2270.0,2021-03-10,West
2170.0,2021-03-11,West
2005.0,2021-03-11,North
2410.0,2021-03-11,South
2065.0,2021-03-11,East
2490.0,2021-03-12,East
2400.0,2021-03-12,West
2175.0,2021-03-12,North
2310.0,2021-03-12,South
2065.0,2021-03-13,North
2165.0,2021-03-13,South
2305.0,2021-03-13,East
2100.0,2021-03-13,West
2245.0,2021-03-14,North
2365.0,2021-03-14,South
2300.0,2021-03-14,East
2340.0,2021-03-14,West
2210.0,2021-03-15,West
2390.0,2021-03-15,East
2445.0,2021-03-15,South
2330.0,2021-03-15,North
2365.0,2021-03-16,North
2500.0,2021-03-16,South
2235.0,2021-03-16,East
2480.0,2021-03-16,West
2265.0,2021-03-17,West
2065.0,2021-03-17,North
2325.0,2021-03-17,South
2480.0,2021-03-17,East
2075.0,2021-03-18,West
2115.0,2021-03-18,East
2440.0,2021-03-18,North
2020.0,2021-03-18,South
2035.0,2021-03-19,North
2495.0,2021-03-19,South
2340.0,2021-03-19,East
2220.0,2021-03-19,West
2340.0,2021-03-20,West
2380.0,2021-03-20,North
2360.0,2021-03-20,South
2325.0,2021-03-20,East
2490.0,2021-03-21,West
2110.0,2021-03-21,East
2030.0,2021-03-21,South
2300.0,2021-03-21,North
2315.0,2021-03-22,West
2420.0,2021-03-22,North
2030.0,2021-03-22,South
2450.0,2021-03-22,East
2155.0,2021-03-23,East
2005.0,2021-03-23,West
2470.0,2021-03-23,North
2240.0,2021-03-23,South
2395.0,2021-03-24,West
2080.0,2021-03-24,East
2005.0,2021-03-24,North
2075.0,2021-03-24,South
2435.0,2021-03-25,North
2055.0,2021-03-25,South
2130.0,2021-03-25,East
2365.0,2021-03-25,West
2225.0,2021-03-26,West
2320.0,2021-03-26,North
2325.0,2021-03-26,South
2210.0,2021-03-26,East
2465.0,2021-03-27,North
2175.0,2021-03-27,South
2145.0,2021-03-27,East
2085.0,2021-03-27,West
2355.0,2021-03-28,East
2410.0,2021-03-28,West
2310.0,2021-03-28,North
2070.0,2021-03-28,South
2005.0,2021-03-29,South
2025.0,2021-03-29,East
2475.0,2021-03-29,North
2265.0,2021-03-29,West
2035.0,2021-03-30,West
2410.0,2021-03-30,East
2390.0,2021-03-30,South
2090.0,2021-03-30,North
2475.0,2021-03-31,North
2135.0,2021-03-31,South
2440.0,2021-03-31,East
2105.0,2021-03-31,West
2405.0,2021-04-01,North
2000.0,2021-04-01,South
2480.0,2021-04-01,East
2495.0,2021-04-01,West
2325.0,2021-04-02,West
2480.0,2021-04-02,East
2100.0,2021-04-02,South
2260.0,2021-04-02,North
2345.0,2021-04-03,North
2005.0,2021-04-03,South
2175.0,2021-04-03,East
2330.0,2021-04-03,West
2480.0,2021-04-04,North
2455.0,2021-04-04,South
2165.0,2021-04-04,East
2355.0,2021-04-04,West
2215.0,2021-04-05,West
2150.0,2021-04-05,East
2270.0,2021-04-05,North
2415.0,2021-04-05,South
2440.0,2021-04-06,North
2435.0,2021-04-06,South
2255.0,2021-04-06,East
2260.0,2021-04-06,West
2020.0,2021-04-07,North
2125.0,2021-04-07,South
2120.0,2021-04-07,East
2070.0,2021-04-07,West
2050.0,2021-04-08,South
2040.0,2021-04-08,West
2135.0,2021-04-08,North
2400.0,2021-04-08,East
2265.0,2021-04-09,North
2340.0,2021-04-09,South
2245.0,2021-04-09,East
2450.0,2021-04-09,West
2065.0,2021-04-10,East
2385.0,2021-04-10,North
2255.0,2021-04-10,South
2295.0,2021-04-10,West
2150.0,2021-04-11,West
2425.0,2021-04-11,East
2415.0,2021-04-11,North
2355.0,2021-04-11,South
2285.0,2021-04-12,North
2315.0,2021-04-12,South
2080.0,2021-04-12,East
2305.0,2021-04-12,West
2325.0,2021-04-13,West
2115.0,2021-04-13,North
2380.0,2021-04-13,South
2195.0,2021-04-13,East
2085.0,2021-04-14,West
2485.0,2021-04-14,East
2045.0,2021-04-14,North
2370.0,2021-04-14,South
2320.0,2021-04-15,West
2185.0,2021-04-15,North
2275.0,2021-04-15,South
2050.0,2021-04-15,East
2115.0,2021-04-16,East
2380.0,2021-04-16,West
2335.0,2021-04-16,North
2415.0,2021-04-16,South
2395.0,2021-04-17,West
2415.0,2021-04-17,East
2375.0,2021-04-17,North
2250.0,2021-04-17,South
2005.0,2021-04-18,North
2215.0,2021-04-18,South
2405.0,2021-04-18,East
2265.0,2021-04-18,West
2420.0,2021-04-19,West
2160.0,2021-04-19,North
2115.0,2021-04-19,South
2175.0,2021-04-19,East
2290.0,2021-04-20,North
2115.0,2021-04-20,South
2110.0,2021-04-20,East
2395.0,2021-04-20,West
2195.0,2021-04-21,South
2095.0,2021-04-21,East
2400.0,2021-04-21,North
2330.0,2021-04-21,West
2270.0,2021-04-22,West
2480.0,2021-04-22,East
2195.0,2021-04-22,South
2235.0,2021-04-22,North
2280.0,2021-04-23,North
2065.0,2021-04-23,South
2065.0,2021-04-23,East
2260.0,2021-04-23,West
2345.0,2021-04-24,East
2020.0,2021-04-24,West
2440.0,2021-04-24,North
2130.0,2021-04-24,South
2275.0,2021-04-25,North
2375.0,2021-04-25,South
2340.0,2021-04-25,East
2300.0,2021-04-25,West
2115.0,2021-04-26,West
2260.0,2021-04-26,North
2295.0,2021-04-26,South
2295.0,2021-04-26,East
2245.0,2021-04-27,East
2245.0,2021-04-27,West
2095.0,2021-04-27,North
2010.0,2021-04-27,South
2385.0,2021-04-28,North
2230.0,2021-04-28,South
2285.0,2021-04-28,East
2115.0,2021-04-28,West
2150.0,2021-04-29,North
2065.0,2021-04-29,South
2110.0,2021-04-29,East
2175.0,2021-04-29,West
2165.0,2021-04-30,West
2050.0,2021-04-30,East
2435.0,2021-04-30,South
2320.0,2021-04-30,North
2460.0,2021-05-01,North
2165.0,2021-05-01,South
2110.0,2021-05-01,East
2320.0,2021-05-01,West
2260.0,2021-05-02,West
2305.0,2021-05-02,North
2145.0,2021-05-02,South
2460.0,2021-05-02,East
2455.0,2021-05-03,East
2090.0,2021-05-03,West
2355.0,2021-05-03,North
2070.0,2021-05-03,South
2270.0,2021-05-04,North
2425.0,2021-05-04,South
2415.0,2021-05-04,East
2065.0,2021-05-04,West
2315.0,2021-05-05,North
2120.0,2021-05-05,South
2330.0,2021-05-05,East
2295.0,2021-05-05,West
2230.0,2021-05-06,West
2140.0,2021-05-06,East
2120.0,2021-05-06,North
2050.0,2021-05-06,South
2090.0,2021-05-07,North
2335.0,2021-05-07,South
2125.0,2021-05-07,East
2380.0,2021-05-07,West
2090.0,2021-05-08,North
2490.0,2021-05-08,South
2200.0,2021-05-08,East
2045.0,2021-05-08,West
2385.0,2021-05-09,West
2045.0,2021-05-09,East
2115.0,2021-05-09,South
2140.0,2021-05-09,North
2250.0,2021-05-10,North
2325.0,2021-05-10,South
2325.0,2021-05-10,East
2400.0,2021-05-10,West
2190.0,2021-05-11,West
2120.0,2021-05-11,North
2165.0,2021-05-11,South
2175.0,2021-05-11,East
2455.0,2021-05-12,West
2025.0,2021-05-12,East
2325.0,2021-05-12,South
2155.0,2021-05-12,North
2320.0,2021-05-13,West
2330.0,2021-05-13,North
2210.0,2021-05-13,South
2010.0,2021-05-13,East
2140.0,2021-05-14,East
2190.0,2021-05-14,West
2135.0,2021-05-14,North
2500.0,2021-05-14,South
2390.0,2021-05-15,West
2020.0,2021-05-15,East
2180.0,2021-05-15,South
2240.0,2021-05-15,North
2375.0,2021-05-16,North
2050.0,2021-05-16,South
2080.0,2021-05-16,East
2055.0,2021-05-16,West
2220.0,2021-05-17,East
2255.0,2021-05-17,West
2020.0,2021-05-17,North
2470.0,2021-05-17,South
2185.0,2021-05-18,North
2455.0,2021-05-18,South
2270.0,2021-05-18,East
2415.0,2021-05-18,West
2020.0,2021-05-19,West
2400.0,2021-05-19,North
2300.0,2021-05-19,South
2175.0,2021-05-19,East
2055.0,2021-05-20,East
2300.0,2021-05-20,West
2195.0,2021-05-20,North
2050.0,2021-05-20,South
2480.0,2021-05-21,North
2240.0,2021-05-21,South
2025.0,2021-05-21,East
2480.0,2021-05-21,West
2430.0,2021-05-22,North
2100.0,2021-05-22,South
2420.0,2021-05-22,East
2410.0,2021-05-22,West
2240.0,2021-05-23,West
2045.0,2021-05-23,East
2345.0,2021-05-23,South
2155.0,2021-05-23,North
2390.0,2021-05-24,North
2210.0,2021-05-24,South
2105.0,2021-05-24,East
2075.0,2021-05-24,West
2005.0,2021-05-25,West
2020.0,2021-05-25,North
2105.0,2021-05-25,South
2295.0,2021-05-25,East
2040.0,2021-05-26,East
2085.0,2021-05-26,West
2475.0,2021-05-26,North
2210.0,2021-05-26,South
2080.0,2021-05-27,North
2260.0,2021-05-27,South
2345.0,2021-05-27,East
2160.0,2021-05-27,West
2205.0,2021-05-28,North
2055.0,2021-05-28,South
2280.0,2021-05-28,East
2205.0,2021-05-28,West
2115.0,2021-05-29,West
2005.0,2021-05-29,East
2150.0,2021-05-29,North
2450.0,2021-05-29,South
2380.0,2021-05-30,North
2225.0,2021-05-30,South
2485.0,2021-05-30,East
2310.0,2021-05-30,West
2395.0,2021-05-31,North
2095.0,2021-05-31,South
2220.0,2021-05-31,East
2130.0,2021-05-31,West
2215.0,2021-06-01,West
2055.0,2021-06-01,East
2450.0,2021-06-01,South
2140.0,2021-06-01,North
2015.0,2021-06-02,North
2350.0,2021-06-02,South
2005.0,2021-06-02,East
2015.0,2021-06-02,West
2375.0,2021-06-03,North
2025.0,2021-06-03,South
2375.0,2021-06-03,East
2300.0,2021-06-03,West
2315.0,2021-06-04,East
2300.0,2021-06-04,West
2135.0,2021-06-04,South
2405.0,2021-06-04,North
2425.0,2021-06-05,North
2400.0,2021-06-05,South
2245.0,2021-06-05,East
2085.0,2021-06-05,West
2020.0,2021-06-06,North
2190.0,2021-06-06,South
2450.0,2021-06-06,East
2245.0,2021-06-06,West
2070.0,2021-06-07,West
2360.0,2021-06-07,East
2020.0,2021-06-07,South
2390.0,2021-06-07,North
2290.0,2021-06-08,North
2035.0,2021-06-08,South
2450.0,2021-06-08,East
2120.0,2021-06-08,West
2480.0,2021-06-09,North
2500.0,2021-06-09,South
2365.0,2021-06-09,East
2330.0,2021-06-09,West
2405.0,2021-06-10,West
2500.0,2021-06-10,East
2015.0,2021-06-10,South
2280.0,2021-06-10,North
2385.0,2021-06-11,North
2090.0,2021-06-11,South
2300.0,2021-06-11,East
2350.0,2021-06-11,West
2095.0,2021-06-12,North
2375.0,2021-06-12,South
2270.0,2021-06-12,East
2365.0,2021-06-12,West
2280.0,2021-06-13,West
2135.0,2021-06-13,East
2205.0,2021-06-13,North
2260.0,2021-06-13,South
2485.0,2021-06-14,North
2025.0,2021-06-14,South
2460.0,2021-06-14,East
2285.0,2021-06-14,West
2090.0,2021-06-15,North
2075.0,2021-06-15,South
2125.0,2021-06-15,East
2085.0,2021-06-15,West
2265.0,2021-06-16,South
2320.0,2021-06-16,West
2410.0,2021-06-16,North
2145.0,2021-06-16,East
2260.0,2021-06-17,North
2460.0,2021-06-17,South
2060.0,2021-06-17,East
2120.0,2021-06-17,West
2285.0,2021-06-18,East
2325.0,2021-06-18,North
2275.0,2021-06-18,South
2150.0,2021-06-18,West
2025.0,2021-06-19,West
2430.0,2021-06-19,East
2160.0,2021-06-19,North
2020.0,2021-06-19,South
2280.0,2021-06-20,North
2425.0,2021-06-20,South
2230.0,2021-06-20,East
2160.0,2021-06-20,West
2360.0,2021-06-21,North
2305.0,2021-06-21,South
2105.0,2021-06-21,East
2290.0,2021-06-21,West
2095.0,2021-06-22,East
2270.0,2021-06-22,West
2280.0,2021-06-22,North
2010.0,2021-06-22,South
2080.0,2021-06-23,North
2345.0,2021-06-23,South
2240.0,2021-06-23,East
2425.0,2021-06-23,West
2055.0,2021-06-24,West
2060.0,2021-06-24,East
2155.0,2021-06-24,South
2390.0,2021-06-24,North
2310.0,2021-06-25,West
2030.0,2021-06-25,East
2140.0,2021-06-25,North
2340.0,2021-06-25,South
2065.0,2021-06-26,North
2330.0,2021-06-26,South
2145.0,2021-06-26,East
2050.0,2021-06-26,West
2095.0,2021-06-27,North
2460.0,2021-06-27,South
2195.0,2021-06-27,East
2020.0,2021-06-27,West
2045.0,2021-06-28,West
2185.0,2021-06-28,North
2190.0,2021-06-28,South
2050.0,2021-06-28,East
2280.0,2021-06-29,East
2485.0,2021-06-29,West
2155.0,2021-06-29,North
2135.0,2021-06-29,South
2160.0,2021-06-30,West
2490.0,2021-06-30,East
2130.0,2021-06-30,South
2040.0,2021-06-30,North
2065.0,2021-07-01,North
2355.0,2021-07-01,South
2205.0,2021-07-01,East
2265.0,2021-07-01,West
2005.0,2021-07-02,North
2450.0,2021-07-02,South
2500.0,2021-07-02,East
2445.0,2021-07-02,West
2415.0,2021-07-03,West
2090.0,2021-07-03,East
2460.0,2021-07-03,North
2060.0,2021-07-03,South
2395.0,2021-07-04,North
2370.0,2021-07-04,South
2110.0,2021-07-04,East
2395.0,2021-07-04,West
2205.0,2021-07-05,North
2245.0,2021-07-05,South
2330.0,2021-07-05,East
2010.0,2021-07-05,West
2175.0,2021-07-06,West
2235.0,2021-07-06,East
2430.0,2021-07-06,North
2125.0,2021-07-06,South
2460.0,2021-07-07,North
2500.0,2021-07-07,South
2315.0,2021-07-07,East
2120.0,2021-07-07,West
2080.0,2021-07-08,West
2040.0,2021-07-08,North
